,State,Action,Reward,Error,Time,Max V,Mean V,State,Action,Reward,Error,Time,Max V,Mean V
,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter
Iteration,,,,,,,,,,,,,,
31,,,3009.0360839960954,94.17362622231776,0.02001500129699707,3009.0360839960954,62.92486267425597,,,50274.61476690069,46765.81927763411,14.582932949066162,50274.61476690069,1997.3770358686497
32,,,3103.0357829746736,93.98537314349927,0.020360946655273438,3103.0357829746736,65.93213076583454,,,50274.61476690069,46671.83390449063,15.049040079116821,50274.61476690069,2044.1428551235056
33,,,3196.8485297803804,93.79749638258579,0.020679950714111328,3196.8485297803804,69.9332528468134,,,50274.61476690069,46578.03640810803,15.52446699142456,50274.61476690069,2090.8146890052176
34,,,3290.4737601403954,93.60999518731698,0.02099609375,3290.4737601403954,73.11569644304488,,,50274.61476690069,46484.426412920686,15.985041856765747,50274.61476690069,2137.3927253905476
35,,,3383.9127840487104,93.42286880693736,0.02131199836730957,3383.9127840487104,77.2857808951766,,,50274.61476690069,46391.00354411376,16.454512119293213,50274.61476690069,2183.8771517806895
36,,,3477.1650394871785,93.23611649219283,0.02165389060974121,3477.1650394871785,80.64195065486105,,,50274.61476690069,46297.76742762159,16.93281888961792,50274.61476690069,2230.2681553020248
37,,,3570.231831218636,93.04973749532485,0.021976947784423828,3570.231831218636,84.97958191155115,,,50274.61476690069,46204.717690126236,17.39945912361145,50274.61476690069,2276.565922706868
38,,,3663.112599470605,92.86373107007199,0.022304058074951172,3663.112599470605,88.50803727257157,,,50274.61476690069,46111.85395905619,17.874691009521484,50274.61476690069,2322.770640374216
39,,,3755.8086437956563,92.67809647166276,0.02263498306274414,3755.8086437956563,93.0118083756328,,,50274.61476690069,46019.17586258454,18.344335079193115,50274.61476690069,2368.8824943104933
40,,,3848.319406658007,92.49283295681613,0.022954940795898438,3848.319406658007,96.71111750795536,,,50274.61476690069,45926.68302962772,18.799070835113525,50274.61476690069,2414.9016701502997
41,,,3940.646182420773,92.30793978373497,0.02332305908203125,3940.646182420773,101.37963006143272,,,50274.61476690069,45834.37508984398,19.262733936309814,50274.61476690069,2460.8283531571487
42,,,4032.7884157759327,92.12341621210761,0.023672103881835938,4032.7884157759327,105.24836982034255,,,50274.61476690069,45742.25167363187,19.731217861175537,50274.61476690069,2506.662728224215
43,,,4124.747395917869,91.93926150310017,0.024010896682739258,4124.747395917869,110.08023394456954,,,50274.61476690069,45650.31241212875,20.225337982177734,50274.61476690069,2552.404979875068
44,,,4216.522569757422,91.75547491935521,0.024399995803833008,4216.522569757422,114.11698982414056,,,50274.61476690069,45558.556937209425,20.707045793533325,50274.61476690069,2598.0552922644183
45,,,4308.115221340886,91.57205572499129,0.024806737899780273,4308.115221340886,119.110824110026,,,50274.61476690069,45466.9848814844,21.184639930725098,50274.61476690069,2643.6138491788493
46,,,4399.5247997890965,91.38900318559729,0.02524590492248535,4399.5247997890965,123.31419019682406,,,50274.61476690069,45375.595878298845,21.684216022491455,50274.61476690069,2689.080834037555
47,,,4490.752584020818,91.20631656822916,0.025749921798706055,4490.752584020818,128.46862166036826,,,50274.61476690069,45284.389561730604,22.17451000213623,50274.61476690069,2734.456429893076
48,,,4581.798025358056,91.02399514140956,0.026134967803955078,4581.798025358056,132.83720058738606,,,50274.61476690069,45193.36556658919,22.647143840789795,50274.61476690069,2779.7408194320283
49,,,4672.662397612523,90.84203817512196,0.026541948318481445,4672.662397612523,138.15086462442503,,,50274.61476690069,45102.52352841405,23.12601900100708,50274.61476690069,2824.934184975839
50,,,4763.345154298598,90.6604449408099,0.02690410614013672,4763.345154298598,142.6832675252482,,,50274.61476690069,45011.86308347327,23.6014142036438,50274.61476690069,2870.0367084814743
51,,,4853.847564141335,90.47921471137343,0.027245044708251953,4853.847564141335,148.154807866425,,,50274.61476690069,44921.383868761906,24.068135976791382,50274.61476690069,2915.0485715421696
52,,,4944.169082838734,90.29834676116575,0.027580976486206055,4944.169082838734,152.84965432962764,,,50274.61476690069,44831.08552200075,24.5505530834198,50274.61476690069,2959.9699553881524
