,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
81,0.0044100284576416016,0.00021493519756229348,0.0010292530059814453,3.3264874675204516e-06,0.012014717103468577,{'model__ccp_alpha': 0.012014717103468577},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.724202626641651,0.7247191011235955,0.7250001756715925,0.0007913103435814894
82,0.004389047622680664,0.00017044655219260147,0.0010486443837483723,2.9378956820373436e-05,0.012163046944252139,{'model__ccp_alpha': 0.012163046944252139},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
83,0.004421154657999675,0.00022896546032686053,0.0010309219360351562,1.557343637328579e-06,0.012311376785035702,{'model__ccp_alpha': 0.012311376785035702},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
84,0.00451207160949707,0.00019976470390262475,0.0010358492533365886,2.8895789722916036e-06,0.012459706625819264,{'model__ccp_alpha': 0.012459706625819264},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
85,0.004381815592447917,0.0001944172880661021,0.0010459423065185547,2.054369580273259e-05,0.012608036466602827,{'model__ccp_alpha': 0.012608036466602827},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
86,0.004409233729044597,0.00024168082105277704,0.0010308424631754558,5.673271273795683e-06,0.012756366307386389,{'model__ccp_alpha': 0.012756366307386389},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
87,0.004390637079874675,0.0001769623078852985,0.0010451475779215496,1.2204195560796908e-05,0.012904696148169952,{'model__ccp_alpha': 0.012904696148169952},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
88,0.004407644271850586,0.00023603230613530643,0.0010317166646321614,2.40265789951181e-06,0.013053025988953516,{'model__ccp_alpha': 0.013053025988953516},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
89,0.004436572392781575,0.00017411808929795216,0.001027981440226237,4.341284524201604e-06,0.013201355829737077,{'model__ccp_alpha': 0.013201355829737077},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
90,0.00435336430867513,0.00020757276442075472,0.001048723856608073,3.4953786365034784e-05,0.01334968567052064,{'model__ccp_alpha': 0.01334968567052064},0.704119850187266,0.6966292134831461,0.7255639097744361,0.7087709911482828,0.012261837723787118,11,0.726078799249531,0.6979362101313321,0.7247191011235955,0.7162447035014862,0.012957954876243663
