,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10,0.36171261469523114,0.004134444278666812,0.01566171646118164,0.001017001271243497,110,{'model__n_estimators': 110},0.7490636704119851,0.7453183520599251,0.7443609022556391,0.7462476415758498,0.0020292348864191776,1,1.0,1.0,1.0,1.0,0.0
11,0.3826807339986165,0.019950003991974063,0.015216986338297525,0.0002964135462228289,120,{'model__n_estimators': 120},0.7191011235955056,0.7340823970037453,0.7443609022556391,0.7325148076182967,0.010371663539045945,5,1.0,1.0,1.0,1.0,0.0
0,0.03141212463378906,0.0004456650197830072,0.0021396478017171225,5.95675458953969e-06,10,{'model__n_estimators': 10},0.6928838951310862,0.6891385767790262,0.6842105263157895,0.6887443327419672,0.0035518448654286335,12,1.0,1.0,1.0,1.0,0.0
1,0.06477499008178711,0.0032751850025208883,0.003328084945678711,6.990368770360455e-05,20,{'model__n_estimators': 20},0.700374531835206,0.7340823970037453,0.6954887218045113,0.709981883547821,0.017157968926874885,10,1.0,1.0,1.0,1.0,0.0
2,0.0943143367767334,0.0024074322606525245,0.004488468170166016,0.00010237461695107991,30,{'model__n_estimators': 30},0.7228464419475655,0.700374531835206,0.7293233082706767,0.7175147606844826,0.01240505362331676,8,1.0,1.0,1.0,1.0,0.0
3,0.12397042910257976,0.000959721196734853,0.00577998161315918,3.895937589876531e-05,40,{'model__n_estimators': 40},0.7303370786516854,0.6928838951310862,0.7180451127819549,0.7137553621882421,0.015588173061098077,9,1.0,1.0,1.0,1.0,0.0
4,0.15697590510050455,0.003885826182909042,0.007164398829142253,0.0002146823352345593,50,{'model__n_estimators': 50},0.7265917602996255,0.6928838951310862,0.706766917293233,0.7087475242413149,0.013832260515842394,11,1.0,1.0,1.0,1.0,0.0
5,0.18897438049316406,0.00231540046485064,0.008086760838826498,8.07206426723362e-05,60,{'model__n_estimators': 60},0.7752808988764045,0.7153558052434457,0.7593984962406015,0.7500117334534839,0.025348736963222093,2,1.0,1.0,1.0,1.0,0.0
6,0.21874372164408365,0.005620518286199682,0.009480635325113932,0.00021287653663845538,70,{'model__n_estimators': 70},0.7602996254681648,0.7228464419475655,0.7631578947368421,0.7487679873841908,0.018366406183942433,3,1.0,1.0,1.0,1.0,0.0
7,0.24636133511861166,0.0035745810947795595,0.010496695836385092,6.535172659498931e-05,80,{'model__n_estimators': 80},0.7340823970037453,0.7303370786516854,0.7255639097744361,0.7299944618099556,0.003486086238573175,7,1.0,1.0,1.0,1.0,0.0
8,0.2819724877675374,0.004139907609845618,0.011999130249023438,0.000410346196118217,90,{'model__n_estimators': 90},0.7528089887640449,0.7116104868913857,0.7443609022556391,0.7362601259703565,0.017767874970594583,6,1.0,1.0,1.0,1.0,0.0
9,0.31019965807596844,0.001359346915324685,0.012852668762207031,0.00020302243818427122,100,{'model__n_estimators': 100},0.7378277153558053,0.7378277153558053,0.7518796992481203,0.7425117099865769,0.006624168732920044,4,1.0,1.0,1.0,1.0,0.0
10,0.3410164515177409,0.0037722637128287766,0.015334685643513998,0.001989582517960049,110,{'model__n_estimators': 110},0.7677902621722846,0.7303370786516854,0.7631578947368421,0.7537617451869374,0.016671351849406272,1,1.0,1.0,1.0,1.0,0.0
11,0.3690796693166097,0.006113279925762966,0.015357653299967447,0.00019590380706636682,120,{'model__n_estimators': 120},0.7565543071161048,0.7303370786516854,0.7330827067669173,0.7399913641782359,0.011765285872971548,5,1.0,1.0,1.0,1.0,0.0
0,0.03133074442545573,0.0004350026233682011,0.0022013982137044272,0.00011003981016880941,10,{'model__n_estimators': 10},0.7303370786516854,0.704119850187266,0.7105263157894737,0.7149944148761417,0.01115971024639092,12,1.0,1.0,1.0,1.0,0.0
1,0.0637041727701823,0.002253076952990364,0.0033655166625976562,5.7137283166304815e-05,20,{'model__n_estimators': 20},0.7415730337078652,0.7228464419475655,0.7180451127819549,0.7274881961457952,0.010150539470115495,11,1.0,1.0,1.0,1.0,0.0
2,0.09549172719319661,0.0019482862017952715,0.00449824333190918,5.659148446745762e-05,30,{'model__n_estimators': 30},0.7640449438202247,0.7378277153558053,0.7293233082706767,0.7437319891489022,0.01477708429916171,6,1.0,1.0,1.0,1.0,0.0
3,0.12388857205708821,0.0010794664458772226,0.005554358164469401,2.144029879437144e-05,40,{'model__n_estimators': 40},0.7415730337078652,0.7565543071161048,0.6992481203007519,0.732458487041574,0.024266657269156142,10,1.0,1.0,1.0,1.0,0.0
4,0.1635442574818929,0.0007453856150835163,0.007046143213907878,0.00013564604071254226,50,{'model__n_estimators': 50},0.7490636704119851,0.7677902621722846,0.7556390977443609,0.7574976767762102,0.007757235192706754,1,1.0,1.0,1.0,1.0,0.0
5,0.18674166997273764,0.001509823426657901,0.008062998453776041,9.223077890570509e-05,60,{'model__n_estimators': 60},0.7565543071161048,0.7602996254681648,0.7030075187969925,0.7399538171270873,0.02616968440278237,8,1.0,1.0,1.0,1.0,0.0
6,0.22097857793172201,0.002503001177037922,0.009720087051391602,0.00042523253045538236,70,{'model__n_estimators': 70},0.7453183520599251,0.7640449438202247,0.7330827067669173,0.7474820008823557,0.01273253216519018,4,1.0,1.0,1.0,1.0,0.0
7,0.25691763559977215,0.0012118334937524019,0.0120088259379069,0.002141519477659816,80,{'model__n_estimators': 80},0.7715355805243446,0.7490636704119851,0.7406015037593985,0.7537335848985761,0.013053361056549086,3,1.0,1.0,1.0,1.0,0.0
